instrument_token,date,open,high,low,close,volume
424961,2024-10-07 00:00:00+05:30,438.5,445.4,438.3,441.25,19053962
424961,2024-10-08 00:00:00+05:30,441.1,443.3,437.65,439.35,10986665
424961,2024-10-09 00:00:00+05:30,440.95,440.95,424.3,425.25,27693905
424961,2024-10-10 00:00:00+05:30,428.45,428.7,423.35,425.55,14798627
424961,2024-10-11 00:00:00+05:30,426.4,427.2,421.55,422.25,16643526
424961,2024-10-14 00:00:00+05:30,424.65,431.6,422.65,429.8,7760554
424961,2024-10-15 00:00:00+05:30,430.7,431.95,427.7,431.2,9293169
424961,2024-10-16 00:00:00+05:30,429.0,431.45,425.85,426.55,7725844
424961,2024-10-17 00:00:00+05:30,428.15,428.15,422.05,422.85,8538905
424961,2024-10-18 00:00:00+05:30,422.7,425.15,413.75,420.95,25179903
424961,2024-10-21 00:00:00+05:30,420.95,421.75,412.85,418.3,8550438
424961,2024-10-22 00:00:00+05:30,418.3,422.4,415.85,416.7,14220474
424961,2024-10-23 00:00:00+05:30,416.0,418.0,414.7,415.45,11749994
424961,2024-10-24 00:00:00+05:30,416.9,417.25,406.5,407.95,15137471
424961,2024-10-25 00:00:00+05:30,411.5,426.85,410.15,417.15,35797924
424961,2024-10-28 00:00:00+05:30,416.85,420.25,411.7,418.75,9960048
424961,2024-10-29 00:00:00+05:30,419.5,423.1,416.3,422.05,7939304
424961,2024-10-30 00:00:00+05:30,422.05,426.6,420.75,425.15,7392571
424961,2024-10-31 00:00:00+05:30,425.55,426.4,419.2,422.75,9030956
424961,2024-11-01 00:00:00+05:30,424.65,425.6,423.2,424.05,1689909
424961,2024-11-04 00:00:00+05:30,426.8,426.8,414.75,419.15,9746480
424961,2024-11-05 00:00:00+05:30,417.7,419.5,412.5,415.3,8472459
424961,2024-11-06 00:00:00+05:30,415.3,418.95,413.4,416.1,13081263
424961,2024-11-07 00:00:00+05:30,416.65,417.5,411.8,413.35,10318279
424961,2024-11-08 00:00:00+05:30,413.35,415.75,410.5,413.45,7041810
424961,2024-11-11 00:00:00+05:30,413.45,416.45,410.05,412.5,6346338
424961,2024-11-12 00:00:00+05:30,413.1,413.4,407.5,408.95,5829478
424961,2024-11-13 00:00:00+05:30,406.55,410.55,405.0,408.4,12857418
424961,2024-11-14 00:00:00+05:30,407.55,409.05,399.8,403.0,13457697
424961,2024-11-18 00:00:00+05:30,403.05,404.6,399.6,403.5,9406012
424961,2024-11-19 00:00:00+05:30,404.75,409.75,403.25,404.2,7928516
424961,2024-11-21 00:00:00+05:30,398.7,401.35,393.9,395.4,22615154
424961,2024-11-22 00:00:00+05:30,394.55,412.1,393.95,410.5,22504992
424961,2024-11-25 00:00:00+05:30,414.3,417.05,408.6,412.4,16061962
424961,2024-11-26 00:00:00+05:30,415.15,417.45,410.05,412.55,7561390
424961,2024-11-27 00:00:00+05:30,413.0,415.25,409.1,412.5,8170902
424961,2024-11-28 00:00:00+05:30,412.55,418.45,407.0,410.75,16663821
424961,2024-11-29 00:00:00+05:30,409.25,414.2,408.75,412.35,9650465
424961,2024-12-02 00:00:00+05:30,411.7,414.55,409.45,412.75,6334371
424961,2024-12-03 00:00:00+05:30,403.05,409.45,400.25,408.7,25688808
424961,2024-12-04 00:00:00+05:30,410.3,413.6,403.4,404.0,15538772
424961,2024-12-05 00:00:00+05:30,404.4,408.9,400.0,404.35,30541164
424961,2024-12-06 00:00:00+05:30,406.5,410.8,404.5,407.5,8730959
424961,2024-12-09 00:00:00+05:30,407.8,408.25,400.4,402.15,13531488
424961,2024-12-10 00:00:00+05:30,402.5,403.45,400.1,402.55,10202110
424961,2024-12-11 00:00:00+05:30,404.1,404.95,401.9,402.4,7799533
424961,2024-12-12 00:00:00+05:30,402.6,404.7,397.1,398.35,14896983
424961,2024-12-13 00:00:00+05:30,397.85,410.3,390.65,406.5,36713906
424961,2024-12-16 00:00:00+05:30,406.7,410.3,404.75,406.6,10414226
424961,2024-12-17 00:00:00+05:30,406.5,411.5,400.5,406.1,22943868
424961,2024-12-18 00:00:00+05:30,408.85,409.8,403.8,406.95,14296643
424961,2024-12-19 00:00:00+05:30,405.65,410.25,402.45,403.5,16879720
424961,2024-12-20 00:00:00+05:30,403.5,404.3,397.25,401.9,22524324
424961,2024-12-23 00:00:00+05:30,407.55,413.15,404.45,410.2,21779938
424961,2024-12-24 00:00:00+05:30,410.75,415.35,408.8,413.8,13370906
424961,2024-12-26 00:00:00+05:30,415.65,416.75,411.7,412.5,10230159
424961,2024-12-27 00:00:00+05:30,414.95,416.8,411.7,413.95,18822349
424961,2024-12-30 00:00:00+05:30,415.8,416.4,411.7,412.55,15117135
424961,2024-12-31 00:00:00+05:30,413.8,419.15,410.45,418.3,15349976
424961,2025-01-01 00:00:00+05:30,420.35,421.1,417.0,418.55,21076572
424961,2025-01-02 00:00:00+05:30,419.8,423.8,417.15,423.0,30205780
424961,2025-01-03 00:00:00+05:30,424.0,424.65,415.0,416.55,42863905
424961,2025-01-06 00:00:00+05:30,455.6,461.75,441.25,442.65,22009958
424961,2025-01-07 00:00:00+05:30,445.5,447.6,440.15,441.1,14294780
424961,2025-01-08 00:00:00+05:30,443.0,452.05,437.1,449.55,13482926
424961,2025-01-09 00:00:00+05:30,449.4,460.65,446.05,450.1,19732649
424961,2025-01-10 00:00:00+05:30,449.95,452.0,442.5,444.9,9145729
424961,2025-01-13 00:00:00+05:30,435.0,444.0,435.0,439.05,17799607
424961,2025-01-14 00:00:00+05:30,441.0,441.5,435.85,436.6,18048459
424961,2025-01-15 00:00:00+05:30,436.6,441.8,435.35,437.35,9786805
424961,2025-01-16 00:00:00+05:30,438.05,439.45,431.1,432.85,15774070
424961,2025-01-17 00:00:00+05:30,433.0,441.8,432.5,440.2,11270061
424961,2025-01-20 00:00:00+05:30,439.0,441.2,436.0,437.7,8742771
424961,2025-01-21 00:00:00+05:30,438.0,447.0,435.25,437.55,15686500
424961,2025-01-22 00:00:00+05:30,439.9,441.95,436.55,437.0,9619648
424961,2025-01-23 00:00:00+05:30,435.0,441.85,434.1,440.2,8888248
424961,2025-01-24 00:00:00+05:30,439.4,445.0,439.05,441.6,9665384
424961,2025-01-27 00:00:00+05:30,440.8,445.0,436.55,440.1,10480203
424961,2025-01-28 00:00:00+05:30,440.0,441.8,434.5,435.45,20813072
424961,2025-01-29 00:00:00+05:30,435.95,437.5,430.1,433.35,15158510
424961,2025-01-30 00:00:00+05:30,433.0,438.0,431.45,436.2,22496695
424961,2025-01-31 00:00:00+05:30,436.5,448.2,435.1,447.5,13546181
424961,2025-02-01 00:00:00+05:30,448.0,471.5,439.55,462.55,30393007
424961,2025-02-03 00:00:00+05:30,462.0,465.2,452.3,454.35,16991730
424961,2025-02-04 00:00:00+05:30,458.0,460.35,448.75,455.15,18923681
424961,2025-02-05 00:00:00+05:30,455.15,455.85,446.5,448.15,12836283
424961,2025-02-06 00:00:00+05:30,450.0,450.0,438.2,441.1,17469129
424961,2025-02-07 00:00:00+05:30,440.0,445.5,428.4,430.85,18875982
424961,2025-02-10 00:00:00+05:30,427.0,433.3,426.5,427.2,12227140
424961,2025-02-11 00:00:00+05:30,428.8,430.55,417.5,418.3,14288751
424961,2025-02-12 00:00:00+05:30,413.15,413.8,407.6,409.9,13884574
424961,2025-02-13 00:00:00+05:30,409.95,413.95,409.0,409.7,12989029
424961,2025-02-14 00:00:00+05:30,411.75,416.2,408.4,410.25,14124236
424961,2025-02-17 00:00:00+05:30,409.8,411.4,406.75,408.6,11975265
424961,2025-02-18 00:00:00+05:30,408.0,410.85,404.0,405.25,12998403
424961,2025-02-19 00:00:00+05:30,404.8,408.8,404.5,406.4,7079032
424961,2025-02-20 00:00:00+05:30,399.95,403.9,396.2,402.05,15355585
424961,2025-02-21 00:00:00+05:30,402.05,403.25,399.2,400.9,8240986
424961,2025-02-24 00:00:00+05:30,400.0,403.4,398.75,401.9,7037625
424961,2025-02-25 00:00:00+05:30,402.0,407.0,400.5,404.85,15760891
424961,2025-02-27 00:00:00+05:30,404.85,406.5,399.5,401.6,19051003
424961,2025-02-28 00:00:00+05:30,399.0,402.5,392.2,395.0,31954776
424961,2025-03-03 00:00:00+05:30,395.95,399.0,391.2,397.45,10702826
424961,2025-03-04 00:00:00+05:30,395.4,397.2,392.85,394.85,13404774
424961,2025-03-05 00:00:00+05:30,394.5,412.75,394.5,405.05,15665018
424961,2025-03-06 00:00:00+05:30,409.15,409.7,400.55,405.7,17869996
424961,2025-03-07 00:00:00+05:30,403.55,405.85,401.7,403.9,11180761
424961,2025-03-10 00:00:00+05:30,401.05,406.85,400.4,405.0,9785018
424961,2025-03-11 00:00:00+05:30,401.5,408.4,401.2,406.2,11099475
424961,2025-03-12 00:00:00+05:30,406.4,413.3,404.0,412.4,13844306
424961,2025-03-13 00:00:00+05:30,413.0,414.4,408.2,412.05,8196569
424961,2025-03-17 00:00:00+05:30,413.0,416.25,407.0,407.95,5257859
424961,2025-03-18 00:00:00+05:30,410.0,411.95,407.75,409.1,13861897
424961,2025-03-19 00:00:00+05:30,410.0,410.75,402.6,403.05,12830387
424961,2025-03-20 00:00:00+05:30,405.0,406.65,401.9,403.95,16994037
424961,2025-03-21 00:00:00+05:30,405.95,407.5,401.7,405.55,25302035
424961,2025-03-24 00:00:00+05:30,407.0,412.85,405.6,410.9,14362572
424961,2025-03-25 00:00:00+05:30,412.0,415.25,408.7,409.8,20338110
424961,2025-03-26 00:00:00+05:30,410.3,411.2,406.25,407.35,13891436
424961,2025-03-27 00:00:00+05:30,408.0,410.7,405.65,409.45,18642328
424961,2025-03-28 00:00:00+05:30,410.9,415.6,408.15,409.75,12981873
424961,2025-04-01 00:00:00+05:30,409.8,414.4,405.6,406.65,15206240
424961,2025-04-02 00:00:00+05:30,407.05,410.0,406.05,409.05,8001323
424961,2025-04-03 00:00:00+05:30,407.05,410.2,406.7,409.4,7059566
424961,2025-04-04 00:00:00+05:30,407.5,412.8,404.5,409.7,18627592
424961,2025-04-07 00:00:00+05:30,390.15,408.1,390.15,406.05,26762866
424961,2025-04-08 00:00:00+05:30,411.9,415.8,407.25,412.55,18600796
424961,2025-04-09 00:00:00+05:30,413.0,419.05,411.25,416.3,21785572
424961,2025-04-11 00:00:00+05:30,420.0,422.45,417.0,421.55,8939356
424961,2025-04-15 00:00:00+05:30,429.2,429.2,419.0,420.4,11685880
424961,2025-04-16 00:00:00+05:30,418.0,426.05,418.0,424.45,13034594
424961,2025-04-17 00:00:00+05:30,425.0,427.85,421.55,427.25,22410217
424961,2025-04-21 00:00:00+05:30,428.05,429.1,421.5,422.85,27388236
424961,2025-04-22 00:00:00+05:30,425.95,434.8,423.55,433.6,32031936
424961,2025-04-23 00:00:00+05:30,436.2,437.45,428.85,430.85,19566317
424961,2025-04-24 00:00:00+05:30,431.85,436.05,429.3,430.05,26064089
424961,2025-04-25 00:00:00+05:30,430.05,432.7,423.3,427.8,22944377
424961,2025-04-28 00:00:00+05:30,426.65,430.5,424.75,428.8,6287095
424961,2025-04-29 00:00:00+05:30,428.9,429.6,425.0,426.0,11189930
424961,2025-04-30 00:00:00+05:30,427.4,429.3,422.0,425.8,10026546
424961,2025-05-02 00:00:00+05:30,424.1,431.5,424.1,430.25,12769461
424961,2025-05-05 00:00:00+05:30,430.25,438.5,429.35,436.95,11525305
424961,2025-05-06 00:00:00+05:30,437.5,439.65,433.0,435.55,15026568
424961,2025-05-07 00:00:00+05:30,433.4,435.0,429.7,431.15,9710361
424961,2025-05-08 00:00:00+05:30,429.0,431.5,423.55,430.6,19937960
424961,2025-05-09 00:00:00+05:30,425.95,429.15,423.0,423.55,8226512
408065,2023-01-02 00:00:00+05:30,1514.0,1526.5,1504.05,1524.0,3801140
408065,2023-01-03 00:00:00+05:30,1519.85,1532.65,1515.1,1522.55,4551130
408065,2023-01-04 00:00:00+05:30,1521.0,1521.0,1491.1,1494.8,7059590
408065,2023-01-05 00:00:00+05:30,1505.9,1505.9,1469.25,1475.2,9868404
408065,2023-01-06 00:00:00+05:30,1470.0,1475.0,1446.5,1448.5,6443714
408065,2023-01-09 00:00:00+05:30,1448.2,1489.35,1448.2,1484.45,11498717
408065,2023-01-10 00:00:00+05:30,1482.0,1483.9,1454.05,1469.75,7158624
408065,2023-01-11 00:00:00+05:30,1470.0,1494.0,1464.0,1471.25,6173092
408065,2023-01-12 00:00:00+05:30,1481.95,1485.0,1455.0,1480.6,6591385
408065,2023-01-13 00:00:00+05:30,1483.5,1519.4,1468.0,1503.65,11610426
408065,2023-01-16 00:00:00+05:30,1510.0,1528.0,1502.3,1525.5,6073063
408065,2023-01-17 00:00:00+05:30,1527.0,1542.2,1524.0,1539.5,5922644
408065,2023-01-18 00:00:00+05:30,1544.75,1551.85,1539.6,1545.4,5843098
408065,2023-01-19 00:00:00+05:30,1539.9,1549.55,1526.15,1538.9,6165284
408065,2023-01-20 00:00:00+05:30,1538.0,1545.0,1524.0,1525.55,6496429
408065,2023-01-23 00:00:00+05:30,1535.0,1553.3,1528.1,1548.0,4855020
408065,2023-01-24 00:00:00+05:30,1560.0,1568.8,1549.75,1551.9,5200802
408065,2023-01-25 00:00:00+05:30,1547.0,1556.0,1538.75,1543.0,4158617
408065,2023-01-27 00:00:00+05:30,1546.0,1550.95,1507.4,1519.15,6209955
408065,2023-01-30 00:00:00+05:30,1528.8,1544.0,1520.0,1538.8,6964719
408065,2023-01-31 00:00:00+05:30,1548.9,1548.9,1513.0,1533.75,9448126
408065,2023-02-01 00:00:00+05:30,1542.2,1555.05,1528.05,1551.1,6194199
408065,2023-02-02 00:00:00+05:30,1552.0,1586.95,1552.0,1583.75,6916834
408065,2023-02-03 00:00:00+05:30,1597.5,1604.65,1573.0,1599.4,7040194
408065,2023-02-06 00:00:00+05:30,1598.0,1598.0,1561.6,1569.85,4570612
408065,2023-02-07 00:00:00+05:30,1569.0,1576.05,1555.1,1562.4,4336238
408065,2023-02-08 00:00:00+05:30,1565.5,1603.0,1565.5,1590.5,7983338
408065,2023-02-09 00:00:00+05:30,1596.2,1619.75,1586.05,1617.0,6904911
408065,2023-02-10 00:00:00+05:30,1612.95,1616.3,1596.45,1608.55,4786762
408065,2023-02-13 00:00:00+05:30,1597.0,1597.0,1566.0,1567.45,4001199
408065,2023-02-14 00:00:00+05:30,1584.7,1596.0,1578.15,1593.25,5043736
408065,2023-02-15 00:00:00+05:30,1584.0,1599.0,1576.0,1597.05,3465747
408065,2023-02-16 00:00:00+05:30,1600.0,1614.45,1597.85,1601.8,4290289
408065,2023-02-17 00:00:00+05:30,1594.0,1595.0,1575.5,1583.8,2857734
408065,2023-02-20 00:00:00+05:30,1584.95,1603.0,1582.5,1592.45,2417716
408065,2023-02-21 00:00:00+05:30,1598.7,1601.65,1576.0,1579.5,2723288
408065,2023-02-22 00:00:00+05:30,1563.0,1575.0,1555.3,1561.8,3656244
408065,2023-02-23 00:00:00+05:30,1569.85,1569.85,1548.15,1550.7,4766854
408065,2023-02-24 00:00:00+05:30,1560.0,1569.0,1545.0,1550.65,2790986
408065,2023-02-27 00:00:00+05:30,1540.0,1540.0,1502.0,1509.3,4920268
408065,2023-02-28 00:00:00+05:30,1515.6,1524.0,1481.3,1487.55,9679811
408065,2023-03-01 00:00:00+05:30,1492.4,1500.85,1481.5,1496.05,5125043
408065,2023-03-02 00:00:00+05:30,1485.0,1488.6,1467.3,1472.15,4644499
408065,2023-03-03 00:00:00+05:30,1486.75,1489.8,1473.0,1479.3,4615015
408065,2023-03-06 00:00:00+05:30,1494.55,1520.4,1493.15,1507.45,6561742
408065,2023-03-08 00:00:00+05:30,1490.55,1496.0,1481.1,1492.7,4137080
408065,2023-03-09 00:00:00+05:30,1495.0,1498.35,1474.6,1480.4,5104656
408065,2023-03-10 00:00:00+05:30,1460.0,1474.3,1457.65,1471.55,3699580
408065,2023-03-13 00:00:00+05:30,1464.2,1478.3,1428.0,1435.1,8798403
408065,2023-03-14 00:00:00+05:30,1441.0,1448.35,1411.0,1420.0,7402784
408065,2023-03-15 00:00:00+05:30,1438.0,1442.85,1416.85,1419.65,7556182
408065,2023-03-16 00:00:00+05:30,1417.8,1417.8,1398.7,1404.1,7323117
408065,2023-03-17 00:00:00+05:30,1430.0,1442.9,1411.4,1420.7,9090018
408065,2023-03-20 00:00:00+05:30,1419.7,1419.7,1384.85,1403.65,8221829
408065,2023-03-21 00:00:00+05:30,1399.0,1405.0,1390.0,1390.7,8536755
408065,2023-03-22 00:00:00+05:30,1403.0,1407.25,1382.15,1389.25,8356487
408065,2023-03-23 00:00:00+05:30,1383.95,1383.95,1370.0,1374.55,7607718
408065,2023-03-24 00:00:00+05:30,1388.0,1398.95,1377.5,1380.65,7559127
408065,2023-03-27 00:00:00+05:30,1386.25,1395.75,1374.1,1388.95,4170193
408065,2023-03-28 00:00:00+05:30,1392.1,1398.0,1375.85,1377.6,6633366
408065,2023-03-29 00:00:00+05:30,1379.0,1389.9,1364.55,1383.55,8813966
408065,2023-03-31 00:00:00+05:30,1404.0,1429.95,1393.9,1427.95,8711975
408065,2023-04-03 00:00:00+05:30,1435.0,1435.0,1405.15,1410.85,5242764
408065,2023-04-05 00:00:00+05:30,1400.0,1427.5,1400.0,1423.55,7506334
408065,2023-04-06 00:00:00+05:30,1416.0,1428.4,1410.35,1421.9,6948465
408065,2023-04-10 00:00:00+05:30,1423.95,1434.0,1415.0,1427.6,4993788
408065,2023-04-11 00:00:00+05:30,1428.9,1433.35,1389.0,1406.15,6942255
408065,2023-04-12 00:00:00+05:30,1413.05,1431.5,1400.0,1428.3,5831169
408065,2023-04-13 00:00:00+05:30,1409.75,1411.05,1383.0,1389.2,11267238
408065,2023-04-17 00:00:00+05:30,1250.3,1261.15,1185.3,1258.3,53171705
408065,2023-04-18 00:00:00+05:30,1269.95,1269.95,1253.1,1259.35,12430884
408065,2023-04-19 00:00:00+05:30,1254.35,1254.35,1229.4,1232.2,11307230
408065,2023-04-20 00:00:00+05:30,1230.7,1237.85,1221.4,1223.4,8621249
408065,2023-04-21 00:00:00+05:30,1228.1,1233.25,1220.0,1227.35,8691352
408065,2023-04-24 00:00:00+05:30,1228.0,1230.0,1218.0,1226.3,8313774
408065,2023-04-25 00:00:00+05:30,1225.95,1235.5,1215.0,1224.9,6808576
408065,2023-04-26 00:00:00+05:30,1228.0,1233.0,1220.55,1227.55,5680192
408065,2023-04-27 00:00:00+05:30,1230.0,1247.8,1225.4,1246.25,8020704
408065,2023-04-28 00:00:00+05:30,1255.7,1259.0,1244.95,1252.75,10118277
408065,2023-05-02 00:00:00+05:30,1254.55,1279.75,1254.55,1277.45,8886401
408065,2023-05-03 00:00:00+05:30,1266.0,1272.5,1262.1,1269.15,5549783
408065,2023-05-04 00:00:00+05:30,1268.95,1275.8,1262.5,1273.55,4505401
408065,2023-05-05 00:00:00+05:30,1279.0,1279.0,1254.25,1259.1,5373791
408065,2023-05-08 00:00:00+05:30,1262.45,1270.3,1255.2,1265.6,5260842
408065,2023-05-09 00:00:00+05:30,1266.0,1272.0,1260.7,1270.7,4969897
408065,2023-05-10 00:00:00+05:30,1276.4,1276.4,1259.15,1263.25,6515734
408065,2023-05-11 00:00:00+05:30,1270.25,1275.9,1253.05,1256.1,6888461
408065,2023-05-12 00:00:00+05:30,1253.35,1256.0,1239.05,1245.2,8292212
408065,2023-05-15 00:00:00+05:30,1249.9,1268.9,1245.65,1258.35,5534710
408065,2023-05-16 00:00:00+05:30,1265.0,1273.95,1262.75,1264.3,5236469
408065,2023-05-17 00:00:00+05:30,1260.6,1260.95,1242.45,1246.9,10465667
408065,2023-05-18 00:00:00+05:30,1258.6,1259.65,1242.45,1246.0,6948732
408065,2023-05-19 00:00:00+05:30,1256.05,1273.3,1252.8,1268.9,11094136
408065,2023-05-22 00:00:00+05:30,1272.95,1295.6,1270.25,1292.8,7625947
408065,2023-05-23 00:00:00+05:30,1299.2,1314.15,1297.05,1300.05,7436031
408065,2023-05-24 00:00:00+05:30,1296.3,1305.0,1291.3,1298.65,4824077
408065,2023-05-25 00:00:00+05:30,1294.5,1307.0,1289.25,1304.35,4334121
408065,2023-05-26 00:00:00+05:30,1306.0,1323.45,1306.0,1317.45,5521606
408065,2023-05-29 00:00:00+05:30,1332.7,1332.7,1309.85,1314.4,4419365
408065,2023-05-30 00:00:00+05:30,1315.0,1326.4,1309.15,1323.85,6274719
408065,2023-05-31 00:00:00+05:30,1319.85,1331.1,1314.15,1318.3,17800782
408065,2023-06-01 00:00:00+05:30,1322.55,1329.5,1318.1,1319.5,4277841
408065,2023-06-02 00:00:00+05:30,1309.0,1312.9,1296.05,1299.0,10909311
408065,2023-06-05 00:00:00+05:30,1304.0,1309.45,1297.3,1304.5,5002553
408065,2023-06-06 00:00:00+05:30,1288.6,1288.6,1273.0,1279.0,10008100
408065,2023-06-07 00:00:00+05:30,1290.5,1294.0,1282.5,1288.95,5397578
408065,2023-06-08 00:00:00+05:30,1286.2,1292.0,1281.1,1282.8,5034942
408065,2023-06-09 00:00:00+05:30,1282.5,1282.5,1264.0,1265.95,5339073
408065,2023-06-12 00:00:00+05:30,1273.5,1295.7,1273.0,1291.95,4785588
408065,2023-06-13 00:00:00+05:30,1299.9,1306.5,1297.05,1304.85,4846587
408065,2023-06-14 00:00:00+05:30,1306.35,1306.7,1293.2,1300.4,3457981
408065,2023-06-15 00:00:00+05:30,1293.95,1293.95,1282.65,1286.8,6161155
408065,2023-06-16 00:00:00+05:30,1287.0,1301.5,1281.05,1291.65,8536287
408065,2023-06-19 00:00:00+05:30,1294.0,1299.5,1287.05,1294.0,4451787
408065,2023-06-20 00:00:00+05:30,1294.0,1305.0,1291.1,1303.4,4009180
408065,2023-06-21 00:00:00+05:30,1299.95,1303.8,1295.0,1299.35,4041529
408065,2023-06-22 00:00:00+05:30,1289.4,1289.4,1273.5,1281.55,6676607
408065,2023-06-23 00:00:00+05:30,1276.45,1279.35,1263.35,1265.0,7239467
408065,2023-06-26 00:00:00+05:30,1270.25,1274.0,1262.25,1270.35,3403244
408065,2023-06-27 00:00:00+05:30,1280.0,1282.0,1274.2,1279.15,3240024
408065,2023-06-28 00:00:00+05:30,1290.0,1296.7,1281.4,1293.35,5662358
408065,2023-06-30 00:00:00+05:30,1308.2,1338.9,1304.45,1335.5,12821692
408065,2023-07-03 00:00:00+05:30,1330.0,1346.0,1328.45,1333.7,7732412
408065,2023-07-04 00:00:00+05:30,1344.3,1346.0,1331.4,1345.15,5797775
408065,2023-07-05 00:00:00+05:30,1357.85,1357.95,1341.0,1347.3,5414936
408065,2023-07-06 00:00:00+05:30,1342.55,1347.45,1337.15,1343.9,5963897
408065,2023-07-07 00:00:00+05:30,1334.0,1345.8,1325.35,1330.2,6295647
408065,2023-07-10 00:00:00+05:30,1336.55,1341.9,1319.3,1329.15,3940315
408065,2023-07-11 00:00:00+05:30,1333.45,1350.9,1327.0,1348.6,6126128
408065,2023-07-12 00:00:00+05:30,1351.0,1351.9,1327.0,1333.3,8102770
408065,2023-07-13 00:00:00+05:30,1334.9,1376.8,1330.85,1365.1,9977644
408065,2023-07-14 00:00:00+05:30,1380.65,1430.0,1380.65,1425.95,12833381
408065,2023-07-17 00:00:00+05:30,1425.95,1458.95,1414.3,1422.95,11569884
408065,2023-07-18 00:00:00+05:30,1434.0,1477.95,1429.0,1475.2,16743977
408065,2023-07-19 00:00:00+05:30,1486.0,1498.8,1460.7,1474.95,13687062
408065,2023-07-20 00:00:00+05:30,1471.0,1471.0,1440.7,1449.5,8347221
408065,2023-07-21 00:00:00+05:30,1320.2,1350.0,1305.0,1331.6,45548305
408065,2023-07-24 00:00:00+05:30,1341.0,1349.9,1334.25,1336.6,8859789
408065,2023-07-25 00:00:00+05:30,1337.0,1342.85,1324.25,1334.6,6801982
408065,2023-07-26 00:00:00+05:30,1343.0,1350.0,1339.4,1348.85,5528885
408065,2023-07-27 00:00:00+05:30,1358.6,1363.8,1347.05,1353.15,9191861
408065,2023-07-28 00:00:00+05:30,1353.85,1363.85,1336.0,1340.5,6122735
408065,2023-07-31 00:00:00+05:30,1348.75,1357.5,1333.25,1355.7,7902180
408065,2023-08-01 00:00:00+05:30,1362.0,1369.0,1357.0,1365.2,6064652
408065,2023-08-02 00:00:00+05:30,1369.3,1371.95,1348.45,1356.85,7419145
408065,2023-08-03 00:00:00+05:30,1350.0,1366.55,1349.0,1364.3,6503741
408065,2023-08-04 00:00:00+05:30,1368.9,1385.9,1362.0,1378.35,5712345
408065,2023-08-07 00:00:00+05:30,1387.9,1395.0,1377.0,1393.0,3729093
408065,2023-08-08 00:00:00+05:30,1392.85,1393.55,1384.4,1390.2,4161877
408065,2023-08-09 00:00:00+05:30,1384.0,1396.0,1382.5,1394.4,4090828
408065,2023-08-10 00:00:00+05:30,1391.6,1395.8,1385.6,1389.1,3873025
408065,2023-08-11 00:00:00+05:30,1392.0,1396.85,1367.05,1371.85,5783517
408065,2023-08-14 00:00:00+05:30,1371.85,1395.0,1365.6,1393.55,4304135
408065,2023-08-16 00:00:00+05:30,1410.8,1419.95,1405.4,1418.5,7735313
408065,2023-08-17 00:00:00+05:30,1420.0,1420.0,1406.0,1411.55,5618346
408065,2023-08-18 00:00:00+05:30,1403.7,1408.7,1386.15,1388.8,5134103
408065,2023-08-21 00:00:00+05:30,1389.75,1407.0,1387.15,1405.4,3032722
408065,2023-08-22 00:00:00+05:30,1404.7,1406.05,1396.65,1403.75,2890714
408065,2023-08-23 00:00:00+05:30,1416.0,1416.6,1405.65,1407.95,2559125
408065,2023-08-24 00:00:00+05:30,1421.5,1425.05,1414.45,1423.6,5171963
408065,2023-08-25 00:00:00+05:30,1413.0,1422.5,1411.4,1420.1,4307172
408065,2023-08-28 00:00:00+05:30,1420.1,1424.8,1411.4,1415.65,3133464
408065,2023-08-29 00:00:00+05:30,1424.0,1424.4,1415.3,1417.65,3074444
408065,2023-08-30 00:00:00+05:30,1427.0,1436.65,1424.0,1435.15,3070887
408065,2023-08-31 00:00:00+05:30,1435.15,1444.9,1428.65,1435.45,9792735
408065,2023-09-01 00:00:00+05:30,1430.95,1446.0,1428.2,1443.85,3582133
408065,2023-09-04 00:00:00+05:30,1443.0,1470.0,1434.7,1465.1,4609014
408065,2023-09-05 00:00:00+05:30,1465.0,1480.05,1456.5,1478.9,5496840
408065,2023-09-06 00:00:00+05:30,1481.9,1482.9,1463.3,1477.45,5075786
408065,2023-09-07 00:00:00+05:30,1470.6,1473.4,1462.05,1466.2,4411743
408065,2023-09-08 00:00:00+05:30,1463.5,1474.75,1460.2,1469.6,3125838
408065,2023-09-11 00:00:00+05:30,1469.6,1478.05,1464.5,1476.45,4182226
408065,2023-09-12 00:00:00+05:30,1482.5,1504.0,1477.1,1501.1,6793161
408065,2023-09-13 00:00:00+05:30,1505.0,1505.0,1488.65,1498.35,4804686
408065,2023-09-14 00:00:00+05:30,1505.0,1512.55,1499.15,1506.95,6444213
408065,2023-09-15 00:00:00+05:30,1518.0,1518.4,1509.0,1511.6,8657816
408065,2023-09-18 00:00:00+05:30,1504.9,1504.9,1488.0,1491.8,3991916
408065,2023-09-20 00:00:00+05:30,1476.2,1495.1,1476.2,1490.25,4169337
408065,2023-09-21 00:00:00+05:30,1486.55,1504.55,1476.0,1501.75,6779195
408065,2023-09-22 00:00:00+05:30,1491.9,1506.95,1485.2,1496.15,5455613
408065,2023-09-25 00:00:00+05:30,1489.85,1489.85,1471.55,1474.15,4217863
408065,2023-09-26 00:00:00+05:30,1479.15,1479.9,1459.0,1460.65,3996528
408065,2023-09-27 00:00:00+05:30,1456.0,1469.6,1450.05,1467.0,3863586
408065,2023-09-28 00:00:00+05:30,1467.9,1472.6,1435.0,1439.45,5814602
408065,2023-09-29 00:00:00+05:30,1432.1,1446.8,1416.0,1435.45,6068968
